Episode,SMILES,Reward
1054,Nc1ccc2oc3c(F)c4sc5cc(SCl)c(c6c5c5c(OF)c7ooc3c(c4F)c5c(c7N)C(F)(C(F)F)c3cc(Cl)c-6cc3F)c2c1F,6.58769611743223
1060,FSOc1c2c3c(F)c-3c1SS2,66.5356492446832
1063,Fc1c2c(Cl)c-2c2c1sn2F,0.07443178440678011
1066,Fc1c2c3oc(c3Cl)c12,1.2582729073686496
1073,Fc1c2c3c(SOCl)c-3c1-2,10.486329091103304
1077,Fc1c(Cl)c2c3sc4c5c(F)c5c(c1c3Cl)c42,71.74018871318987
1080,Fc1c(F)c2c3c(c1F)N(O2)c1c(Cl)c(c2c(F)c1-2)S3,56.636318873777036
1081,FSSc1c(Cl)c2on3c4c(F)c5c(F)c(sc6c1nc5c26)c43,25.937208259549198
1084,Fc1c2c(OCl)c3c-2c1-3,49.39841106588175
1090,FSc1c(F)c2c(F)c(F)c1-2,26.511349727508865
1095,FSc1c(F)c(Cl)c2c(F)c1-2,40.5633248569977
1108,FOc1c2oc3c-2c2c(c(SCl)c13)O2,89.20788371890629
1116,Nc1c(SCl)c(Cl)c(SF)c(-c2c(F)cc(-c3ccccc3-c3cccc(F)c3F)c3c2[nH]c2c(Cl)cc(OS)cc23)c1-c1cccc(O)c1,20.04703868939831
1118,c12c3c4c1c3c24,30.31188995191724
1122,FSc1c(C(F)(F)C(F)(F)OCl)c(OCl)c2c3oc4c5soc5c2c(Cl)c4c13,1.9132400682727857
1125,FOc1c(F)c2c(-c3c(F)c(F)c(F)c(Cl)c3Cl)c3c1c1nn1n2-3,12.750358682985379
1127,Fc1c(Cl)c(F)c2c3c1N=C23,45.138383058337915
1130,Fc1c(Cl)c2c3c(c1-3)N1OC1(F)O2,90.54115222282556
1131,Fc1c2c3c(F)c-3c1-2,41.26380598316138
1132,Fc1c(F)c(-c2c3c4oc2c(F)c4-3)c2c(Cl)c1-2,75.36880464600478
1133,Fc1c(Cl)c2ooc3c(Oc4c5c6c(Cl)c-6c4-5)c4c(Cl)c5c1c4c2c3-5,59.83128360568013
1135,Cc1ccc2cc1-c1c(F)c3c(c(N)c1-3)-c1c(F)c(F)c(F)c3c1c1c(c(C)c(SF)cc1n3OCl)OC2(F)N(F)c1c(F)cc(S)cc1F,6.716017250160835
1136,Clc1c(Cl)c2c3oosc1c32,69.13935433611374
1145,Oc1cc(-c2c(F)c3s[nH]c4c5c(F)c6c7cc8c(Cl)c(F)c(c(F)c8c8c(Cl)c(F)c9nc[nH]sc6c4c9c8c3c(F)c25)O7)c(F)cc1S,17.956895262656854
1148,ClSc1c2c(Cl)c3c(c1C#C2)S3,72.4248781729123
1149,Fc1c(F)c2c3sc1c32,45.46729226311564
1170,FC(F)(F)N(SCl)c1c(Cl)c2c3c1c23,50.04001414793506
1171,Fc1c2oc3c(Cl)c2c13,4.65706847655211
1174,NSc1c(-c2ccc(S)c(F)c2)c2sc3c4sc5c1c(c4Cl)c(Cl)c3c(Cl)nc1c(OCl)cc(cc1-c1ccc(-c3ccccc3)c(F)c1)c25,5.519054545636216
1192,Fc1nc2c(SCl)c3c4c(s1)c(Cl)c1c([nH]c5c2c53)c14,94.18482049584738
1201,Fc1c2c3c(F)c-3c1-2,41.75474007431698
1202,FSc1c2c3c(F)c(F)c4osc(c5s[nH]c52)c1c4c3C(F)(Cl)Cl,2.1084763878342594
1208,CC(Cl)c1c(C(F)(Cl)c2c(F)c(Cl)c(N)c(NOc3cc(F)ccc3-c3ccccc3)c2SF)ccc(SF)c1-c1c(F)cc(F)c(S)c1O,10.740402887279277
1210,Fc1c(Cl)c2c3c1c23,43.546931749264466
1215,Fc1c(Cl)c2osc3c1c23,7.194092339390901
1219,Fc1c2c3nnc1c(F)c3-2,2.8616533812557927
1221,Fc1oc2c(Cl)c3sc2c(F)c3oc1F,88.31470238484661
1223,FSC1=C2SC3=C2C2(Cl)OC3=C12,71.3088565943553
1224,Fc1c2oc1c1c3c(Cl)c(Cl)c(c4sc43)c1c2Cl,70.86998061220898
1225,Oc1ccc(F)cc1SOc1c2c(F)c(F)c3oc4c(F)c5nnc(c4F)c5[nH]c4c5c(c(Cl)c(c-2nc13)c4F)-c1c(Cl)cc(OF)c(Cl)c1-5,1.5240725200693195
1226,Fc1c(OCl)c2c3c-2c1OC31OS1,83.47121609331991
1229,FSc1c2oc2c(F)c2c1c1c3c(F)c(F)c3c21,111.78469390335256
1230,Fc1c(OCl)c(F)c2c(F)c1-2,42.279496929690545
1232,Fc1c(Cl)c2c1c1c2n1Cl,45.04481984156134
1233,FC1=Nc2c(Cl)c3c(F)c-3c2C1(F)F,57.693203407466456
1234,Fc1c2nc3c4c(Cl)c(Cl)c5c1c(F)c(c5c4SCl)c23,54.152947126905815
1235,FOc1c2c3c4c(Cl)c1-c1c(Cl)c(N5c6c(OCl)c7c(Cl)c-7c65)c5c(c1C4(OF)S2)N5O3,41.837533666683036
1237,Fc1c2c3[nH]c1c(F)c3-2,1.171639824202841
1240,Fc1c2c3c4c(c1O2)C4(F)c1c(F)c2c(F)c-2c1-3,71.22521794326389
1243,FC1=C2C3=C(OCl)C(SCl)=C1C23Cl,73.57295063202693
1260,Fc1c2c3c(F)c-3c1-2,41.68201276679423
1261,FSc1c(F)c2c3c(c1-3)C2(F)Cl,78.1962370570665
1264,Fc1c(F)c2c3c1c23,41.92785034277556
1266,Fc1c(-c2c3c(SCl)c4c-3c2-4)c2oc3c(SCl)c(F)c4oc(c1-c3c4Cl)c2Cl,26.232575169690705
1275,Fc1c(F)c2c(c(F)c1Oc1c(Cl)c3c4c1c34)O2,66.54006332765107
1279,Fc1c2c(F)c3c(c1-2)c1c(F)c2c3c(SCl)c12,71.95549811118526
1284,ClOc1c(SCl)c2c3c1c23,14.207588371785354
1287,FON1c2c(F)c3c(SF)c-3c2C2(F)c3c4c5c(Cl)c(c3N12)ON54,17.70106717200696
1290,FC1=C2C(SCl)=C3C4=C1C34C2(F)SCl,45.87042583509535
1291,Fc1c(F)c2c(Cl)c(F)c1Oc1c(OCl)c3c(F)c-3c1-2,36.80082899207211
1292,ClSc1c2c3[nH]c1c(Cl)c3-2,13.700999527012502
1300,Fc1c2c3oc(c3Cl)c12,5.464894644231585
1301,Fc1c(Cl)c2c3c1c23,43.67539524657552
1302,FOc1c(Cl)c2c3c1[nH]c1c(F)c(OCl)c(c(F)c1OCl)c23,48.01256894435865
1304,Cc1ccc(-c2ccccc2)c(Cc2c(OCl)c3c(-c4c(Cl)c(F)c(Cl)c(S)c4-c4cc(O)c(Cl)c(F)c4S)cc2c2cc(S)c(O)cc32)c1,20.255867786155022
1306,Fc1c2c(F)c3c(c12)c1c(F)c2c4sc4c1sn23,90.60364177453684
1308,Fc1c2c(OCl)c(Cl)c(-c3c(Cl)c4c5c3c45)c1-2,70.35581012097445
1309,Fc1c2oc3c(F)c4c5c6c(F)c7sc7c(c7c(OCl)c1c27)c6n(F)c3c45,12.27725222838442
1310,FOC(F)(OCl)c1c2c3c(c(Cl)c1-3)S2,86.25981040811531
1318,Fc1c(Cl)c2c3c1c23,43.67539524657551
1319,Fc1c(OCl)c(F)c2c(F)c1-2,42.72898865946725
1324,ClOc1c(Cl)c2nnc1c1c2O1,92.08113740087124
1330,FSc1c2c(F)c3c(c1-2)S3,8.854311506244002
1334,ClOc1c2[nH]c3c(OCl)c2c13,20.3581121251843
1336,Fc1c(Oc2c(F)c3c4c(Cl)c2n3-4)c2c(F)c3c1SC#CSC2(F)N=N3,21.579592934311826
1337,Fc1c(Cl)c2c3c(F)c1OSC14Sc5c6c(c(c(c51)O3)C24F)O6,30.288127463250778
1338,Fc1c2c(F)c3c(c1O2)N3SSCl,1.6924901698404295
1341,Fc1c(Cl)c2c3c4c(Cl)c-4c4c3c2c(c1F)n4F,82.09878816947507
1344,Fc1c2c(OCl)c3c-2c1-3,49.7719757541595
1345,FOc1c2c3c(-c4c(F)c5c(Cl)c(Sc6c7c8c(Cl)c7c68)c4-5)c2c13,56.289330892726014
1355,FOc1c2c3c(c(Cl)c1SN3OF)O2,18.119402950886958
1371,FSc1c(F)c2soc3c(F)c4c3c(Cl)c4c1c1c2O1,58.213596121634595
1380,Fc1c(OCl)c2c(F)c(Cl)c1-2,40.503780211462946
1381,FOSc1c(F)c2c(Cl)c(Cl)c1-2,121.77749652327722
1384,FOc1c(F)c2c(Cl)c(F)c1-2,40.83172207345875
1386,FOc1c2c(F)c3c-2c1-3,48.733841201942724
1394,FOc1c2c3c4sc5c(c(F)c(c6nc7c8c(F)c(o6)c(c1c4F)c78)c3c5OF)C1(N=C1OCl)O2,19.959457501493027
1395,Clc1c(Cl)c2c3[nH]c1c32,51.48679418125932
1399,Cc1c(F)ccc2c3cc4c(F)c(Cl)c3c3c5cc(c12)c1c3sc2c(O)c(c(O)c([nH]n1Cl)c25)c1c(N)c(-c2cccc(N)c2)c4c(F)c1Cl,2.629430784303909
1415,Fc1c(F)c2[nH]c1c(F)c2Cl,38.77365926226978
1416,FSC1(Cl)SOc2c3c(F)c(Cl)c1c2-3,73.26207472927794
1421,FOc1c2c(OCl)c3c-2c1-3,13.697954008379845
1424,FSc1c(F)c2c3c(c1-2)c1c(F)c2c3c(Cl)c12,61.840552896608074
1426,FOc1c(Cl)c2c3oc4c(Cl)c5c(Cl)c(F)c4c4c6sc4c([nH]c4c5c5c7c4c57)c(c6F)c1c32,17.018714638205083
1428,FC1=Nc2c3c(F)c(c(Cl)c21)SS3,102.23264516901573
1433,ClSON1c2c(Cl)c3c(Cl)c-3c21,96.3165111216468
1434,Fc1c(F)c2c3c(c1F)C23Cl,21.990887644881628
1436,FOc1c2c3c4c(Cl)c1-c1c(F)c(F)c(SCl)c(c1O2)C43F,41.056937238243194
1441,Fc1c2c3sc4c5oc6c1nc(Cl)c(c5C2(F)F)c(F)c4c36,53.219351382812725
1443,Cc1cc(F)c(O)c(N(SF)c2c(F)cc(F)c3c2C#COc2cc-3c(Cl)c3c2Oc2c(F)c(F)c-3c(Cl)c2Cl)c1ONc1cccc(S)c1,2.5341854068657845
1448,Fc1c2c(OCl)c3c(c1-2)S3,6.940220417853476
1452,Fc1c2c(F)c3c-2c1-3,41.67901085520496
1457,Oc1c(F)cc2c(Oc3ccccc3F)cc3cc(F)c(F)c4c3Sc3c5c(c(OF)c(Cl)c3c3cc(F)c(c(Cl)c43)C(F)N(S)N5)c1c2Cl,14.303007986143077
1459,Fc1c2c3c(SCl)c2c13,5.5824453316133145
1466,Fc1c2c(F)c3c4c1-c1c(Cl)c5c(c(c1-2)OC35F)O4,53.52899988663681
1472,FSC(F)(F)C1=NC1(F)c1c(Cl)c2[nH]c3c1c23,51.62953355195752
1477,Fc1c2c(Cl)c3c(c1C2(F)Cl)C3(F)OCl,32.28064815111894
1479,Fc1c2c(Cl)c(Cl)c3c1C1(F)c4c(F)c5c(c-3c41)OC5(F)O2,18.21081355117497
1482,FOc1c(OSOCl)c(F)c2c(SCl)c1O2,20.247778829615466
1483,FOc1c2c3c(c(Cl)c1-3)O2,12.107359106638768
1486,Fc1c2c3c(OCl)c-3c1SS2,102.39454644695435
1495,FOc1c2c3c(Cl)c(c1-3)N1C3(F)Oc4c5c3c(F)c-5c4C1(Cl)O2,24.37978291211244
1501,FOc1c(Cl)c2c3s[nH][nH]c3c12,100.05843510616901
1504,Fc1c(C2=Nc3c(Cl)c2c2c(SCl)c3-2)c(Cl)c(Cl)c2[nH]sc12,43.957798947257196
1505,FC12Oc3c4c5c(Cl)c-4c3C5(Cl)C1(Cl)S2,36.87330332472897
1509,FSc1c2c(Cl)c3c-2c1-3,6.376255588606094
1512,ClOc1c2c(c3c(Cl)c1-3)S2,11.094851600361084
1513,FOc1c2oc2c(F)c2nc(F)c12,17.905408743250867
1514,Fc1c2c3c(F)c2c13,41.419640755511516
1515,FOSc1c2c(F)c3c4c(F)c3c3c(c(Cl)c5sc5c23)c14,57.909237587060574
1517,ClOc1c(Cl)c2[nH]c3c4c(Cl)c5c(c1OCl)c2c5c34,84.42439729987672
1522,Fc1c(Cl)c2c3sc4noc5c(c(OCl)c6c5c26)c3c1n4Cl,56.8987154265857
1525,Fc1c2c(c3c(F)c1-3)O2,42.690162934469726
1530,Fc1c(Cl)c2c3c1c23,43.52765054746535
1535,FOc1c2c(OCl)c3c(SCl)c1c1c-2c2c(OSCl)c3c1-2,59.16334657383398
1537,Fc1c(Cl)c(Cl)c2c3c1[nH]n3-2,52.227434985982356
1539,Fc1c2c(c3c(F)c1N(c1c(F)c(Cl)c4[nH]n5c4c1-5)S3)C(Cl)=N2,60.23484924986679
1548,Fc1c2c(F)c3c-2c1-3,41.3285812326275
1552,Fc1c(Cl)c2c3sc1c32,47.23333729108224
1553,Fc1c(F)c2c3[nH]c1c32,47.27638492690773
1556,FOc1c2c(Cl)c3c(c1C2(F)F)O3,82.49548853710283
1557,Fc1c(-c2c3sc4c5sc4c4c(c3Cl)c(F)c2c4c5Cl)c2[nH]c3c(c1N=3)c2Cl,26.31083575972195
1560,Fc1c2c3c-2c(Cl)c1C(Cl)(Cl)O3,75.8753991654288
1561,Fc1c2c3c-2c(-c2c4c(Cl)c5c-4c2-5)c1-3,37.65320926514328
1565,Fc1c2c(c3c(Cl)c1-3)O2,44.06525112595584
1566,Fc1c(Cl)c(F)c2c(c1Cl)O2,16.136814118862084
1567,Fc1c2sc1c1c(F)c21,0.49689889154670186
1569,Fc1c(Cl)c2c3c1c23,43.829568651391924
1578,FOC1=C(Cl)c2c(OF)c(Cl)c(F)c(Cl)c21,63.74070477438948
1581,FOc1c(F)c2[nH]oc3c(F)c(F)c(F)c(c3F)c(c1F)c2F,9.556304093066068
1582,FOc1c2c3c(Cl)c4c5c6c2c3c6c5n(F)n(Cl)c14,38.30155940788091
1585,Fc1c2c(Cl)c3c-2c1-3,43.655020180568556
1593,FC1=Nc2c(F)c(c3c(F)c2S3)O1,92.54711883779393
1603,FOc1c(Cl)c2c1c1sc3c(F)c(F)c(c(F)c3Cl)c12,28.479862981691
1612,FSc1c2c3c4c-3c1C4(Cl)S2,81.14423740381473
1617,FC1(F)c2nc3c(Cl)c1c1c2c31,49.70875039533559
1618,Fc1c(SCl)c2c3c(F)c1oc1c(Cl)c(Cl)c4c5c1nnc1c3c2c(F)c5c14,13.201013831154343
1620,FSc1c(F)c2sc3c1c23,13.744448121515745
1626,FOc1c2c(F)c3c(F)c1c1c4c(Cl)c(F)c2c1osn3-4,48.92460675717747
1628,Fc1c2nc3c2c(c2oc12)O3,42.652050534062106
1637,FSc1c2c3oc1c(Cl)c3-2,11.649862072860408
1640,Cc1c(F)c2c(c(F)c1OF)-c1c(F)c-2c2c(c1-c1cc(N)cc(-c3ccccc3)c1-c1cccc(N)c1)-c1c(SF)cc3c(c1F)SC32Cl,9.978530730015251
1643,Fc1c(Cl)c2c(F)c(C(F)(Cl)Cl)c1-2,70.28226647329689
1645,Fc1c(Cl)c(SCl)c2c3c1N=C32,100.24405389737883
1647,FSc1c(F)c(-c2c3c4c(F)c-4c2O3)c(F)c2c1C2(OCl)SCl,26.635598628986024
1650,FOc1c2c(F)c3oc4c5c6c(c(oc1c3F)c4N=C(Cl)C25Cl)N=C6F,24.2946949695719
1651,ClOc1c2[nH]c3c(Cl)c2c13,12.056702650507098
1655,FOc1c(F)c2c3c(SCl)c1c1c(F)c(F)c(F)c3c12,32.12937179252144
1662,Fc1c(Cl)c2c(F)nc3c4oc5c(c4F)-c2c(F)c1[nH]c53,54.78578911057847
1664,Nc1cccc2c1-c1cc3c(F)c(sc4c5oc6c(OSCl)c7c(N8OC8(F)F)c(c6c6c(F)c(c8c(Cl)c5c48)c3c3c(F)nc63)C(Cl)=N7)c1-2,4.628410222425014
1667,Fc1c2c3c(c(Cl)c1-3)N1SN=C3c4c1c(F)c(Cl)c(Cl)c4C3(F)O2,25.589823852068864
1681,FOc1c(F)c2c(F)c-2c1Cl,42.31318712491225
1683,Fc1c2c3c(Cl)c2c13,43.65057654122814
1685,FC1=C(Cl)C2=C(SCl)C3=C1C2=C3F,73.98334960890703
1686,Fc1c(Cl)c2c3oc1c32,47.339926284557706
1690,FSC(F)(F)c1c(F)c2c(F)c(F)c1-2,71.76052963160454
1691,FOc1c(Cl)c2c(Cl)c-2c1SF,88.85950073608888
1692,FOc1c(Cl)c(Cl)c2c(-c3c4c5c(Cl)c4c35)c1S2,67.70790614608097
1693,FSc1c(F)c2c3sc1c32,8.660967876431089
1694,FOc1c2c(OF)c3c4c5c(F)c(F)c2c4c3c15,71.05613072967202
1699,FSOc1c(Cl)c2c3[nH]c4c1c3c42,73.53526171096497
1708,Oc1c(Cl)c2nnc3c(Cl)c4[nH]sc5c6c(NCl)c(c(-c7cc(F)c8cc7-8)c5c5c(Cl)c(Cl)c(Cl)c(Cl)c5c2c2sc4c(F)c3oc12)ON=N6,0.6390451802595454
1711,Fc1c(SCl)c2c(F)c(Cl)c1-2,125.61952749696711
1717,Fc1c(Cl)c2[nH]c1c1c2O1,5.402974559066722
1732,Fc1c2c(Cl)c-2c2ssc12,3.836510611770695
1733,Fc1c(Cl)c2c3c1c23,43.80018148633452
1734,FSOc1c(F)c2c#cn(F)oc3c1c23,70.56569912981102
1743,Fc1c(Cl)c2c3c1c23,43.54247965256943
1752,FOc1c2[nH]oc3c(F)c4c(F)c(o[nH]c5c(OCl)c1c25)c34,78.07590084354115
1756,Fc1c2c(c3c(Cl)c1-3)O2,45.05679415760846
1758,FSc1c(OCl)c2c1c1o[nH]c3c4c5c(SCl)c6soc7c(Cl)c8sc9c4c7c4c8c3c9n(c3c(oc7c6c75)c(c5c(Cl)c53)c12)n4Cl,6.03044784534702
1759,c12c3c1c1c2c31,30.3090251508788
1762,FOSc1c2c(F)c-2c2c1C(F)(Cl)S2,69.6923978616257
1767,FOc1c2c3c(F)c4c5c(F)c(F)c(c(Cl)c5C32F)c14,30.649937775838676
1768,Fc1c(F)c2c3on2c(F)noc1c3Cl,7.071485206249676
1769,FC1=C2N=C3C(=C2F)C(F)=C31,6.664339617597273
1771,ClSc1c2c(Cl)c3c-2c1-3,8.93752801671656
1774,FON1Oc2c3c(F)c4c(oc5c(Cl)c1c(F)c-4c5O3)c2Cl,52.298601457070745
1789,FSSN1c2c3c(F)c(Cl)c(F)c2N2c4c(F)c(F)c(F)c(c4-3)N12,17.166777060737935
1792,FC1=C(Cl)C2=c3[nH]c4c5c(Cl)c-5c(F)c4c3=C1C2(F)F,58.0431284677473
1801,Fc1c(F)c2sc3c1nc(F)c23,10.980355308026551
1810,ClON(OCl)c1c2c3c(SCl)c2c13,7.283237225382275
1811,FOc1c2c3c(F)c(F)c1c1c(Cl)c(F)c(c(F)c31)O2,41.91289641655945
1818,Fc1c2c(c3c(F)c1-3)S2,44.110998071130496
1819,FOc1c(F)c2c3c1c23,3.080484954879318
1826,FSc1c(F)c2c3c1c23,2.987011929032364
1827,Oc1cc(F)cc(-c2c(SF)cc(Cl)c(-c3c(Cl)cc4c(Cl)c3c3c(S)c(F)c(F)cc3c3cc5c(S)c4c53)c2-c2ccccc2OCl)c1O,16.85653742740709
1830,Fc1c(F)c2c3c(c1OCl)C23Cl,82.26276152972574
1838,Nc1cc(OC23Oc4c(Cl)c(c(F)c(F)c42)Oc2c4nc5[nH]c6c(F)c(c(c(OF)c56)c5c(F)c(F)c6c(c5F)c5c2c4c65)SS3)ccc1F,26.134057251800982
1839,Fc1c2oc1c1c(F)c21,2.8695865429136056
1844,Fc1c2[nH]c3c4c2c(F)c(Cl)c1c4c1c(Cl)c3n1F,13.53387465846373
1848,Fc1c2on(F)c3c4c5c6c(c(c7[nH]n(F)c27)c15)C=3C4(F)S6,18.83023384131717
1857,Fc1c(F)c2c(OCl)c-2c1Cl,41.57772681733332
1862,FOc1nc2c(F)c(F)c3c1c23,55.04423805550062
1868,Fc1c2c3c(F)c(c1-3)N1N=C21,11.175353432015955
1880,Fc1c2c3c(c(F)c1-3)S2,46.63938903785805
1897,FSC(F)(F)c1c2c3c(F)c4oc5c(c(c4F)c3F)c1c52,25.19786630911064
1900,FOc1c(F)c2c3n[nH]c4c5sc1c1c(c5F)c(c34)c21,104.27163641322842
1901,FOc1c2c3c4c(F)c1c1c(OCl)c(F)c-4c(F)c1ssc2=C3Cl,24.449790352621243
1908,Fc1c(Cl)c(F)c2c3c(F)c(c13)n2F,39.658259337032234
1910,FOc1c2[nH]c3c(F)c2c13,12.279148280782373
1913,FOc1c2c3c(F)c-2c1C(F)(F)S3,70.04976425277108
1918,Fc1c2sc(c2F)c2c1oc1c(F)c3c1c(F)c32,73.28194779568045
1922,Fc1c(F)c2c3[nH]c1c32,47.20424236959239
1923,NNSc1c(OCl)c(Cl)c2c3c(F)c(F)cc(F)c3sc3cc4c3cc4c3c(Cl)c(O)c(F)c(c3-c3ccccc3)c3c(c2c1F)c1c2c3c12,3.765304016217436
1927,FOc1c2c3c(F)c-3c1-c1c(F)c(F)c(SCl)c(F)c1OS2,37.15613946693538
1943,ClOc1c(Cl)c2c3c1c23,7.708241525782377
1945,Fc1c(Cl)c2c3c1c23,43.52765054746535
1948,Nc1ccc(F)c(-c2cccc(-c3cccc(Oc4c(F)c(O)cc5c4c4c(S)c(-c6c(Cl)c7c(N(S)C(S)OF)c(S)c6-7)c6c5c46)c3)c2)c1,44.168219343723926
1950,Fc1c2c(F)c3c-2c1-3,41.67901085520496
1955,Fc1c(C(F)(F)c2c3c4c(Cl)c3c24)c2sc3c1nnc23,69.51455169515782
1960,Nc1c(Sc2c(SS)ccc(F)c2Cl)cc2cc1-c1c3c(Cl)c(OF)c(c1-2)C=Cc1c(OCl)c(F)c(SSSc2cc(F)ccc2Cl)c(F)c1-3,5.727256992445421
1961,Fc1c(Cl)c2c(F)c(Cl)c1-2,31.58727226086163
1962,FSc1c2c3c(Cl)c-3c1-2,9.488245780790376
1970,FOc1c2c3c(F)c-3c1-2,48.07666019573199
1979,Fc1c(F)c2c(OCl)c(c1F)C#C2,66.48343565578074
1992,Cc1c(F)c2c(c(F)c1Cl)-c1c(SF)c(Cc3cccc(OCl)c3)c(-c3ccccc3)c(F)c1-c1c(ccc(O)c1Nc1cccc(O)c1)N2,37.4939584539536
2000,FSc1c2c(F)c3c-2c1-3,4.244748413536781
2015,FOc1c2c3c(c-2c1-c1c2c(Cl)c(F)c(SF)c1SO2)C(F)(F)S3,2.0301265534583237
2016,Fc1c2[nH]c3oc1c1c(c2Cl)c3n1Cl,81.37528125245395
2018,FSc1c(F)c(F)c2c(c1F)S2,61.033128031790454
2020,FSc1c2c3c(F)c-3c1-2,4.244748413536781
2025,FSN1SC(F)(Cl)Oc2c3c4c-3c1c2-4,77.87940558340497
2030,Fc1c(F)c2c(-c3c4c5c(c(-c6c7c(F)c8c(c6-7)O8)c3-5)S4)c(F)c1-2,55.79343603243988
2037,Fc1c2c3c(Cl)c-3c1-2,43.36603933143565
2043,CNOc1c(F)cc(S)c(-c2c(F)c(O)cc(F)c2Cl)c1-c1c(Cl)cc(-c2ccc(F)c(-c3cccc(N)c3)c2)c(F)c1Oc1ccccc1,32.41711500726391
2051,FOC(F)(OF)SC12Sc3c(Cl)c4c1c-4c32,82.57781562715904
2054,Fc1c(Cl)c2c3c1n(F)c23,37.372943890288504
2056,Fc1c2c3c-2c(Cl)c1C1(SCl)OC31Cl,55.963262019815474
2060,Fc1c2c3c(c(-c4c(F)c5[nH]c4c(F)c5F)c1-2)O3,57.230419361288526
2061,CNc1ccc(F)cc1-c1ccc(F)cc1N(N)c1c(N)c(F)c(Sc2ccc3c(NCl)c2-3)c(-c2cccc(-c3ccc(Cl)cc3O)c2)c1F,27.089172733640417
2067,NNc1c(N)c(-c2cccc(N)c2)c(-c2c(F)cccc2Sc2cc3c(S)c-3c2)c(OF)c1-c1c(Cl)cc(F)c(-c2ccc(Cl)cc2N)c1F,27.16123692145915
2073,Fc1c2c3c(Cl)c4c3c3c1c1[nH]c1c2c43,77.77144103145689
2074,Fc1ccccc1Oc1cc2cc3[nH]c4c5c(F)c(S)c1c4c1cc(S)c(c(F)c1-c3cc2F)c1cc(ccc1S)sc1c(Cl)ccc(S)c15,26.968265713131046
2082,Nc1cc(N)c2c3c(N)ccc(c3F)c3c4c#cc5c(F)c6oc7c(F)cc(c8c(F)c9c(O)c(c8Cl)c4c9cc3c2c1N)c1c(c5S)c6c71,17.151759513792822
2086,Fc1c(Cl)c(OCl)c2[nH]oc2c1F,48.59893823442975
2088,Fc1c(F)c2c(F)c-2c1F,9.688401265155148
2091,FOc1c(F)c2c3c(c1SCl)C23F,92.84051161291053
2095,Fc1c2c3oc1c(Cl)c3O2,11.29338964336613
2113,Fc1c2c3c(c(F)c1-3)N=N2,5.611193070510389
2115,Fc1c2c3c(SCl)c-3c1-2,9.336689494932024
2116,Fc1c2[nH]c1c1c(Cl)c21,8.638677672425187
2118,Fc1c(Cl)c2c3nc1c(F)c2-3,3.579531734530189
2129,Fc1c2c(SCl)c3c-2c1-3,6.650635510292938
2141,Fc1c2c3[nH]c1c(F)c3-2,1.2586001369430173
2152,FOc1c(F)c(Cl)c2c(OF)c1-2,11.197114098904718
2153,FOC1(c2c(F)c3c4c2c34)C2=C(Cl)C1=C1C(F)=C12,71.76871540999508
2156,Fc1c2c3oc1c(SOCl)c3-2,6.5588055353342005
2160,FOc1c(F)c2c(Cl)c(Cl)c3c1c23,125.99550332211481
2181,FOc1c2c(F)c3[nH]c4c5c3c1on-5c1c(F)c(c4c(Cl)c1Cl)SC2(F)F,19.759607220166327
2182,FOc1c2c(OCl)c(c3c1c1c4oc(F)nc5c3c4[nH]c3c(F)c4c(c3SCl)c4c51)N=C2Cl,18.776000863202835
2190,FOc1c2sn3c4c(F)c5c6c(c4F)c1c(c(F)c2S3)C6(Cl)S5,15.80413973919641
2191,Fc1c(F)c2c3[nH]c3c12,47.42220809960477
2204,Fc1c(F)c2c(SCl)c(F)c1-2,40.443282804436336
2207,FNc1cc(-c2cc(Oc3ccccc3-c3ccccc3)ccc2Cl)c(-c2c(Cl)c(OF)c(Cl)c3c2-c2c(F)cc(F)cc2C3F)c(F)c1F,14.836960672681236
2209,Fc1c(F)c2c(F)c(c1F)c1c(Cl)c3c(F)c2c1-3,58.96673835817782
2221,FSc1c(F)c2c(-c3c4c(F)c5c-4c3-5)c-2c1Cl,70.47608090483419
2226,Fc1c(F)c(-c2c3[nH]c4c(F)c3c24)c2c(F)c1-2,68.34370415376054
2228,FSc1c2[nH]oc3c(F)c2c13,10.416385420100575
2229,Fc1c2c3c-2c(N2N=NC(F)(F)O2)c1-3,11.213237670961588
2232,FOC1=C2C(F)=C(F)C(=C1F)C2(F)Cl,4.543136565516625
2235,Fc1c2c3c-2c(-c2c4c5c(Cl)c-5c2-4)c1-3,39.626903704696396
2241,FOc1c(F)c2[nH]c1c(Cl)c2SF,18.445960414727836
2242,FOc1c2c3c4c-2c1C34F,15.168230324878031
2243,Fc1c(Cl)c2c3oc1c32,47.431544982235124
2247,FSc1c(F)c(SF)c2c(F)c1-2,86.84791319462651
2255,Fc1c2c(Cl)c3c-2c1N1SC31F,78.73304929900807
2257,ClOc1c2c(c3c(Cl)c1-3)O2,51.77202617372508
2259,FC1=Nc2c(F)c(F)c(OCl)c(F)c21,96.34807392846704
2264,CN(SF)n1c2c(C(N)F)c3c(Cl)c4c5c(-c6cc(O)ccc6N)c(OF)cc6c7c(F)c(F)c(S)c(oc8c(Cl)c(SCl)c3c1c8c42)c7c65,7.685592334156514
2265,Fc1c2c3c(F)c-3c1-2,41.90604763704129
2271,Fc1c2sc1c1c(F)c21,2.250974025220594
2273,FOc1c(F)c(F)c(Cl)c2c1S2,112.62765260352973
2278,FOc1c2c3sc1n(OF)c2c1c(Cl)c31,82.71156622055501
